cp,colonia,tipo,municipio,estado,ciudad,ZONA,,,,,,,,,,,,,,,,,,,Caliente
48744,El Álamo,Fraccionamiento,El Grullo,Jalisco,El Grullo,Caliente,,,,,,,,,,,,,,,,,,,
48744,Del Álamo,Colonia,El Grullo,Jalisco,El Grullo,Tibio,,,,,,,,,,,,,,,,,,,
48744,7 de Abril,Colonia,El Grullo,Jalisco,El Grullo,Tibio,,,,,,,,,,,,,,,,,,,
48744,Patria,Colonia,El Grullo,Jalisco,El Grullo,Tibio,,,,,,,,,,,,,,,,,,,
48744,10 de Mayo,Colonia,El Grullo,Jalisco,El Grullo,Tibio,,,,,,,,,,,,,,,,,,,
48744,Santa Cecilia,Colonia,El Grullo,Jalisco,El Grullo,Tibio,,,,,,,,,,,,,,,,,,,
48744,San Pedro,Colonia,El Grullo,Jalisco,El Grullo,Tibio,,,,,,,,,,,,,,,,,,,
48745,El Cacalote,Ranchería,El Grullo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48745,Ayuquila,Colonia,El Grullo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48745,La Laja,Colonia,El Grullo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48747,La Puerta del Barro,Ranchería,El Grullo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48748,Las Pilas,Colonia,El Grullo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48750,Palo Blanco,Colonia,El Grullo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48753,El Aguacate,Colonia,El Grullo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48760,Guadalupana,Colonia,Tonaya,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48760,La Aviación,Colonia,Tonaya,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48760,La Cofradía,Colonia,Tonaya,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48760,San Luis Tenango,Ranchería,Tonaya,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48760,Tonaya,Pueblo,Tonaya,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
48763,Las Liebres,Ranchería,Tonaya,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48763,Los Gonzalez,Congregación,Tonaya,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48764,Amacuautitlán,Ranchería,Tonaya,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48765,Coatlancillo,Congregación,Tonaya,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48766,Las Higueras,Ranchería,Tonaya,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48766,El Paso de San Francisco,Ranchería,Tonaya,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48767,El Cerrito,Congregación,Tonaya,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48768,San Rafael,Ranchería,Tonaya,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48768,Los Asmoles,Ranchería,Tonaya,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48769,Atarjeas de Covarrubias (San Isidro),Ranchería,Tonaya,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48770,Tuxcacuesco,Pueblo,Tuxcacuesco,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
48775,Chachahuatlan,Colonia,Tuxcacuesco,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48777,El Camichín,Ranchería,Tuxcacuesco,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48778,La Cañita,Ranchería,Tuxcacuesco,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48778,Zenzontla,Ranchería,Tuxcacuesco,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48780,Los González,Colonia,Tuxcacuesco,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48785,El Platanar,Ranchería,Tuxcacuesco,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48786,San Miguel,Ranchería,Tuxcacuesco,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48788,Apulco,Colonia,Tuxcacuesco,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48790,El Temascal,Ranchería,Tuxcacuesco,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48793,El Carrizal,Ranchería,Tuxcacuesco,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48795,Palmar de los Camberos,Ranchería,Tuxcacuesco,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48800,Villa Purificación,Pueblo,Villa Purificación,Jalisco,Villa Purificación,Tibio,,,,,,,,,,,,,,,,,,,
48800,2 de Febrero,Colonia,Villa Purificación,Jalisco,Villa Purificación,Tibio,,,,,,,,,,,,,,,,,,,
48800,La Quinta,Colonia,Villa Purificación,Jalisco,Villa Purificación,Tibio,,,,,,,,,,,,,,,,,,,
48802,Benito Juárez,Colonia,Villa Purificación,Jalisco,Villa Purificación,Tibio,,,,,,,,,,,,,,,,,,,
48802,Ejido Purificación,Colonia,Villa Purificación,Jalisco,Villa Purificación,Frio,,,,,,,,,,,,,,,,,,,
48802,Excuchimilco,Colonia,Villa Purificación,Jalisco,Villa Purificación,Frio,,,,,,,,,,,,,,,,,,,
48802,Provincia,Fraccionamiento,Villa Purificación,Jalisco,Villa Purificación,Caliente,,,,,,,,,,,,,,,,,,,
48802,Jardines San Roque,Colonia,Villa Purificación,Jalisco,Villa Purificación,Tibio,,,,,,,,,,,,,,,,,,,
48802,Juan Fernández de Hijar,Colonia,Villa Purificación,Jalisco,Villa Purificación,Tibio,,,,,,,,,,,,,,,,,,,
48802,La Morena,Colonia,Villa Purificación,Jalisco,Villa Purificación,Tibio,,,,,,,,,,,,,,,,,,,
48802,Reforma,Colonia,Villa Purificación,Jalisco,Villa Purificación,Tibio,,,,,,,,,,,,,,,,,,,
48803,Rancho Dos Hermanos,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48804,El Mangal,Rancho,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48804,Arroyo Zarco,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48804,El Conejito,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48805,Estancia de Amborín,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48806,El Pantano (San Francisco los Guajolotes),Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48806,Las Vallas,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48815,Los Achotes,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48815,San Miguel,Pueblo,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48815,Villa Vieja (Ex-Hacienda Villa Vieja),Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48815,Paso Real,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48815,Rancho Nuevo,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48816,Espinos de Judío,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48816,Casas Altas,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48816,El Jengibre,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48820,Tepeguaje,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48820,Telpitita,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48820,El Chino,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48820,Las Guásimas,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48820,Los Cimientos,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48820,Paso del Tene,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48820,Tene,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48823,El Divisadero,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48823,Paso Hondo,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48824,Llano del Oro,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48824,Lagunillas,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48825,Jirosto,Pueblo,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48825,La Eca,Pueblo,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48825,La Subida Blanca,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48825,Los Pozos,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48826,Espinos de Carreón,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48826,El Camalote,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48826,El Manguito,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48827,Mezcales,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48827,Carreón,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48827,El Herradero,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48830,Pabelo,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48830,Plaza de Gallos,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48833,La Atalaya,Pueblo,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48833,La Nancita,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48835,El Alcíhuatl,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48835,La Huerta del Carrizo,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48836,El Carrizal,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48836,El Limoncito,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48836,El Plan de los Plátanos,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48837,El Caracol,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48837,El Criadero,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48837,El Manguito,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48837,El Platanar,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48837,El Platanillo,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48837,Los Aguacates,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48837,Rancho Lejos,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48840,Juan Diego,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48840,Las Guasimitas,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48840,Los Ciruelos,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48840,Los Lindos,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48840,Los Llanitos,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48840,Paso del Guamúchil,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48843,El Piñal,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48843,La Anona,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48843,Los Ocotitos,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48844,Agua Fría,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48844,El Gondo,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48844,Tezacuale (Carrizalillo),Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48845,Zapotán,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48845,Huista,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48845,Jocotlán,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48845,Llano del Higo,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48845,La Cañada,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48845,La Cofradía,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48845,Rancho Nuevo (Los Tecomates),Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48847,Chantecuán,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48847,El Carrizal,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48847,Las Nancitas,Ranchería,Villa Purificación,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48850,El Refugio,Colonia,La Huerta,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48850,Cardenista,Colonia,La Huerta,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48850,La Huerta,Pueblo,La Huerta,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
48850,El Maguey,Colonia,La Huerta,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48850,Plan de Ayala,Colonia,La Huerta,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48860,Cofradía,Ranchería,La Huerta,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48860,El Higueral,Ranchería,La Huerta,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48862,Las Pilas,Colonia,La Huerta,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48862,Mazatán,Colonia,La Huerta,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48865,Nacastillo,Ranchería,La Huerta,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48867,Platanitos (La Limonosa),Rancho,La Huerta,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48868,El Playón,Rancho,La Huerta,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48869,Pérula,Pueblo,La Huerta,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
48869,Juan Gil Preciado,Ranchería,La Huerta,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48869,Chamela,Ranchería,La Huerta,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
48869,La Fortuna,Ejido,La Huerta,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48869,San Mateo,Ranchería,La Huerta,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48870,La Conchita,Colonia,La Huerta,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48870,La Concepción,Pueblo,La Huerta,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
48872,Cuatro Vientos,Colonia,La Huerta,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48872,Plazola,Pueblo,La Huerta,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48872,El Totole,Pueblo,La Huerta,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48878,Francisco Villa,Pueblo,La Huerta,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48880,El Rincón,Ejido,La Huerta,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48889,Tecuastitan,Ranchería,La Huerta,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48890,Agua Caliente Nueva,Pueblo,La Huerta,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48890,Apazulco (Miguel Hidalgo Viejo),Pueblo,La Huerta,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48890,Nuevo Miguel Hidalgo,Pueblo,La Huerta,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48892,Emiliano Zapata,Ejido,La Huerta,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48892,Cuitzmala,Rancho,La Huerta,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48892,Careyes,Pueblo,La Huerta,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
48893,Agua Caliente Vieja de Apazulco,Colonia,La Huerta,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48893,El Rebalsito de Apazulco,Pueblo,La Huerta,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48896,Arroyo Seco,Pueblo,La Huerta,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
48898,La Manzanilla,Colonia,La Huerta,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
48900,Autlán de Navarro Centro,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Tibio,,,,,,,,,,,,,,,,,,,
48900,Guadalupe,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Tibio,,,,,,,,,,,,,,,,,,,
48902,Lomas de Autlán,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48902,Villas de San Francisco,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48902,Rincón Residencial,Condominio,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48902,Hacienda Real,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48902,Hacienda de Oriente,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48902,Hacienda Manantlan,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48902,Jardín Residencial Autlán,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48902,Paseos Universidad,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48902,La Calma,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Tibio,,,,,,,,,,,,,,,,,,,
48902,Jardines Universidad,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48902,Villas Taurinas,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48902,Privada Bachilleres,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48902,Carnaval,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48902,Residencial Providencia,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48902,Azucarera,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Tibio,,,,,,,,,,,,,,,,,,,
48902,Rodríguez Alcaine,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Tibio,,,,,,,,,,,,,,,,,,,
48902,La Noria INFONAVIT,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Tibio,,,,,,,,,,,,,,,,,,,
48902,Rinconada el Cangrejo,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Tibio,,,,,,,,,,,,,,,,,,,
48902,Puerta de la Costa,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Tibio,,,,,,,,,,,,,,,,,,,
48902,Jardines del Sol,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Tibio,,,,,,,,,,,,,,,,,,,
48902,Magisterial,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48902,Jardines Autlán,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Tibio,,,,,,,,,,,,,,,,,,,
48902,Colonos Alameda,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Tibio,,,,,,,,,,,,,,,,,,,
48902,Las Américas,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Tibio,,,,,,,,,,,,,,,,,,,
48902,Paulino Navarro,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Tibio,,,,,,,,,,,,,,,,,,,
48902,La Herradura,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Tibio,,,,,,,,,,,,,,,,,,,
48902,Las Parotitas,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Tibio,,,,,,,,,,,,,,,,,,,
48902,Bugambilias,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Tibio,,,,,,,,,,,,,,,,,,,
48903,Cerro Colorado,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Tibio,,,,,,,,,,,,,,,,,,,
48903,Suave Patria,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48903,Valle del Vergel,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48903,Las Orquideas,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48903,Presidencial,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48903,Valle de los Leones,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48903,Loma Dorada,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48903,Loma Bonita,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48903,Ojuelos las Villas,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Tibio,,,,,,,,,,,,,,,,,,,
48903,Adolfo López Mateos,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Tibio,,,,,,,,,,,,,,,,,,,
48903,Puesta del Sol,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48903,Las Flores,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Tibio,,,,,,,,,,,,,,,,,,,
48903,Villa de San Javier,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48903,Coajinque,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Tibio,,,,,,,,,,,,,,,,,,,
48903,Echeverría,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Tibio,,,,,,,,,,,,,,,,,,,
48903,Camichines,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Tibio,,,,,,,,,,,,,,,,,,,
48903,Ejidal,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Tibio,,,,,,,,,,,,,,,,,,,
48903,Valle la Grana,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Tibio,,,,,,,,,,,,,,,,,,,
48903,Colinas del Sur,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Tibio,,,,,,,,,,,,,,,,,,,
48903,Los Naranjos,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48903,Loma del Aire,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Tibio,,,,,,,,,,,,,,,,,,,
48903,El Paraíso,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48904,Villas de Capaya,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48904,Lomas de San José,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48904,Santa Rita,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48904,Valle Real,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48904,Privada Valle de las Azucenas,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48904,Residencial El Cajete,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48904,San José,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48904,Lomas del Pedregal,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48904,Acueducto Capaya,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48904,Castellón,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48904,La Rosa,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48904,Cardenista,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48904,El Tecolote,Barrio,Autlán de Navarro,Jalisco,Autlán de Navarro,Tibio,,,,,,,,,,,,,,,,,,,
48904,Villas de Autlán,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48904,Francisco Silva Romero,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48904,Huizilacate,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48904,Pintores,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48904,Los Arquitos,Barrio,Autlán de Navarro,Jalisco,Autlán de Navarro,Tibio,,,,,,,,,,,,,,,,,,,
48904,Los Arquitos,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48904,La Paloma,Colonia,Autlán de Navarro,Jalisco,Autlán de Navarro,Tibio,,,,,,,,,,,,,,,,,,,
48904,La Garita,Fraccionamiento,Autlán de Navarro,Jalisco,Autlán de Navarro,Caliente,,,,,,,,,,,,,,,,,,,
48904,La Quebradilla,Barrio,Autlán de Navarro,Jalisco,Autlán de Navarro,Tibio,,,,,,,,,,,,,,,,,,,
